Fixed cost (€/day)	Driver wage (€/h)	Max speed (km/h)	Weight (kg/unit)
400	18	80	200

a1(€/h)	b1(€/km)	c1(€ h^2/km^3)	d1(€/kg/km)	a2(€/h)	b2(€/km)	c2(€ h^2/km^3)	d2(€/kg/km)	s2(€/kg/day)
7.33	0.0945	0.0000382	0.0000149	2.42	0.0312	0.0000126	0.00000493	0.000136

Name	X(km)	Y(km)	demRate (units/day)	cap (units)	delTime (h)	delCost (€)	holdCost (€/unit/day)
DC	80	80	0	100	0.5	20	0
1	16	50	4.8	100	0.25	10	0.08
2	128	105	0.2	100	0.25	10	0.08
3	76	77	8	100	0.25	10	0.08
4	54	116	9.2	100	0.25	10	0.08
5	126	139	6.4	100	0.25	10	0.08
6	40	131	10	100	0.25	10	0.08
7	76	80	7.2	100	0.25	10	0.08
8	21	103	2.4	100	0.25	10	0.08
9	58	28	7.8	100	0.25	10	0.08
10	114	105	9.6	100	0.25	10	0.08
11	104	70	2.8	100	0.25	10	0.08
12	75	81	6	100	0.25	10	0.08
13	92	64	0.4	100	0.25	10	0.08
14	130	53	2.2	100	0.25	10	0.08
15	8	95	2.4	100	0.25	10	0.08
16	85	43	8.4	100	0.25	10	0.08
17	89	32	5	100	0.25	10	0.08
18	117	13	8.4	100	0.25	10	0.08
19	49	113	3.8	100	0.25	10	0.08
20	5	88	0.2	100	0.25	10	0.08
21	55	20	0.4	100	0.25	10	0.08
22	102	148	2.2	100	0.25	10	0.08
23	115	95	4.2	100	0.25	10	0.08
24	128	98	3.6	100	0.25	10	0.08
25	75	54	2.2	100	0.25	10	0.08
26	73	38	8.6	100	0.25	10	0.08
27	73	82	5.4	100	0.25	10	0.08
28	94	92	5	100	0.25	10	0.08
29	131	93	3.2	100	0.25	10	0.08
30	114	98	6.6	100	0.25	10	0.08
31	93	119	4.8	100	0.25	10	0.08
32	77	90	1.2	100	0.25	10	0.08
33	53	45	5	100	0.25	10	0.08
34	98	17	0.2	100	0.25	10	0.08
35	85	95	1.8	100	0.25	10	0.08
36	60	58	0.8	100	0.25	10	0.08
37	86	52	6.8	100	0.25	10	0.08
38	47	70	7.2	100	0.25	10	0.08
39	76	118	9.6	100	0.25	10	0.08
40	58	113	4.4	100	0.25	10	0.08
41	100	71	8.6	100	0.25	10	0.08
42	141	86	5.2	100	0.25	10	0.08
43	79	81	9.8	100	0.25	10	0.08
44	67	80	7.4	100	0.25	10	0.08
45	69	134	0.8	100	0.25	10	0.08
46	73	81	3	100	0.25	10	0.08
47	114	64	4.2	100	0.25	10	0.08
48	70	21	10	100	0.25	10	0.08
49	79	77	8.8	100	0.25	10	0.08
50	120	60	2	100	0.25	10	0.08
51	131	101	3	100	0.25	10	0.08
52	77	53	0.4	100	0.25	10	0.08
53	82	83	6	100	0.25	10	0.08
54	115	34	6.4	100	0.25	10	0.08
55	59	70	0.4	100	0.25	10	0.08
56	16	78	7	100	0.25	10	0.08
57	71	76	0.4	100	0.25	10	0.08
58	114	66	10	100	0.25	10	0.08
59	2	90	4.6	100	0.25	10	0.08
60	81	118	9.6	100	0.25	10	0.08
61	80	78	2.2	100	0.25	10	0.08
62	8	74	2	100	0.25	10	0.08
63	94	58	6.2	100	0.25	10	0.08
64	13	117	8.2	100	0.25	10	0.08
65	62	103	1.2	100	0.25	10	0.08
66	76	78	10	100	0.25	10	0.08
67	60	55	1	100	0.25	10	0.08
68	78	83	7.4	100	0.25	10	0.08
69	72	25	5.4	100	0.25	10	0.08
70	65	88	1.8	100	0.25	10	0.08
71	81	78	6.4	100	0.25	10	0.08
72	113	92	5.6	100	0.25	10	0.08
73	73	66	2.8	100	0.25	10	0.08
74	139	72	0.6	100	0.25	10	0.08
75	80	80	9	100	0.25	10	0.08
76	131	141	6.4	100	0.25	10	0.08
77	109	105	5.4	100	0.25	10	0.08
78	80	80	3.4	100	0.25	10	0.08
79	32	84	5.4	100	0.25	10	0.08
80	67	97	8.4	100	0.25	10	0.08
81	126	131	6.6	100	0.25	10	0.08
-1
