Fixed cost (€/day)	Driver wage (€/h)	Max speed (km/h)	Weight (kg/unit)
400	18	80	200

a1(€/h)	b1(€/km)	c1(€ h^2/km^3)	d1(€/kg/km)	a2(€/h)	b2(€/km)	c2(€ h^2/km^3)	d2(€/kg/km)	s2(€/kg/day)
7.33	0.0945	0.0000382	0.0000149	2.42	0.0312	0.0000126	0.00000493	0.000136

Name	X(km)	Y(km)	demRate (units/day)	cap (units)	delTime (h)	delCost (€)	holdCost (€/unit/day)
DC	150	150	0	100	0.5	20	0
1	151	149	1.8	100	0.25	10	0.08
2	227	174	5.8	100	0.25	10	0.08
3	191	174	1.8	100	0.25	10	0.08
4	145	103	8	100	0.25	10	0.08
5	95	188	7.8	100	0.25	10	0.08
6	284	138	4.2	100	0.25	10	0.08
7	199	222	9.4	100	0.25	10	0.08
8	224	269	3.2	100	0.25	10	0.08
9	77	201	2.4	100	0.25	10	0.08
10	173	145	5	100	0.25	10	0.08
11	28	146	6	100	0.25	10	0.08
12	176	52	0.6	100	0.25	10	0.08
13	222	43	3	100	0.25	10	0.08
14	113	142	4.6	100	0.25	10	0.08
15	133	232	8.4	100	0.25	10	0.08
16	104	9	0.4	100	0.25	10	0.08
17	141	150	4	100	0.25	10	0.08
18	47	78	1.6	100	0.25	10	0.08
19	144	150	2.6	100	0.25	10	0.08
20	209	116	0.6	100	0.25	10	0.08
21	151	146	9.8	100	0.25	10	0.08
22	155	153	6.8	100	0.25	10	0.08
23	241	238	5.2	100	0.25	10	0.08
24	159	208	5.6	100	0.25	10	0.08
25	128	176	0.2	100	0.25	10	0.08
26	153	154	8.4	100	0.25	10	0.08
27	208	197	9.2	100	0.25	10	0.08
28	137	221	1.4	100	0.25	10	0.08
29	194	109	5.8	100	0.25	10	0.08
30	100	67	2	100	0.25	10	0.08
31	161	155	7.4	100	0.25	10	0.08
32	102	178	3.2	100	0.25	10	0.08
33	174	148	7.6	100	0.25	10	0.08
34	150	146	8.6	100	0.25	10	0.08
35	289	143	3.2	100	0.25	10	0.08
36	101	140	2.6	100	0.25	10	0.08
37	52	124	10	100	0.25	10	0.08
38	174	175	8.2	100	0.25	10	0.08
39	125	146	5.4	100	0.25	10	0.08
40	92	30	7.8	100	0.25	10	0.08
41	117	142	5.8	100	0.25	10	0.08
42	83	39	5	100	0.25	10	0.08
43	101	186	8.4	100	0.25	10	0.08
44	180	100	9.8	100	0.25	10	0.08
45	62	247	6	100	0.25	10	0.08
46	42	141	6.6	100	0.25	10	0.08
47	124	188	3.2	100	0.25	10	0.08
48	216	232	7	100	0.25	10	0.08
49	158	151	8	100	0.25	10	0.08
50	148	207	3.6	100	0.25	10	0.08
51	159	188	1.6	100	0.25	10	0.08
52	51	83	2.6	100	0.25	10	0.08
53	162	114	5.8	100	0.25	10	0.08
54	55	236	8.2	100	0.25	10	0.08
55	170	296	4	100	0.25	10	0.08
56	203	136	1.8	100	0.25	10	0.08
57	113	229	9.4	100	0.25	10	0.08
58	178	147	6.6	100	0.25	10	0.08
59	156	166	3.2	100	0.25	10	0.08
60	92	192	0.2	100	0.25	10	0.08
61	99	182	5.8	100	0.25	10	0.08
62	152	133	2.8	100	0.25	10	0.08
63	290	140	4.6	100	0.25	10	0.08
64	179	150	9.4	100	0.25	10	0.08
65	73	21	3.2	100	0.25	10	0.08
66	127	52	9.6	100	0.25	10	0.08
67	177	277	9.4	100	0.25	10	0.08
68	129	164	4.2	100	0.25	10	0.08
69	134	136	1.6	100	0.25	10	0.08
70	39	200	8.4	100	0.25	10	0.08
71	156	121	8.2	100	0.25	10	0.08
72	113	174	0.4	100	0.25	10	0.08
73	255	96	7.6	100	0.25	10	0.08
74	149	148	1.4	100	0.25	10	0.08
75	154	252	6.4	100	0.25	10	0.08
76	144	99	0.2	100	0.25	10	0.08
77	239	130	1.8	100	0.25	10	0.08
78	28	235	1.2	100	0.25	10	0.08
79	159	165	0.8	100	0.25	10	0.08
80	143	233	0.8	100	0.25	10	0.08
81	211	62	1.6	100	0.25	10	0.08
82	131	131	6.8	100	0.25	10	0.08
83	154	147	7.4	100	0.25	10	0.08
84	148	107	9.8	100	0.25	10	0.08
-1
