Fixed cost (€/day)	Driver wage (€/h)	Max speed (km/h)	Weight (kg/unit)
400	18	80	200

a1(€/h)	b1(€/km)	c1(€ h^2/km^3)	d1(€/kg/km)	a2(€/h)	b2(€/km)	c2(€ h^2/km^3)	d2(€/kg/km)	s2(€/kg/day)
7.33	0.0945	0.0000382	0.0000149	2.42	0.0312	0.0000126	0.00000493	0.000136

Name	X(km)	Y(km)	demRate (units/day)	cap (units)	delTime (h)	delCost (€)	holdCost (€/unit/day)
DC	87	87	0	100	0.5	20	0
1	93	55	6.2	100	0.25	10	0.08
2	52	91	8.4	100	0.25	10	0.08
3	97	85	4	100	0.25	10	0.08
4	68	99	0.4	100	0.25	10	0.08
5	119	111	2.8	100	0.25	10	0.08
6	170	72	3.4	100	0.25	10	0.08
7	106	35	6.2	100	0.25	10	0.08
8	130	37	6	100	0.25	10	0.08
9	82	64	9.4	100	0.25	10	0.08
10	127	32	4.2	100	0.25	10	0.08
11	83	118	3	100	0.25	10	0.08
12	139	109	5	100	0.25	10	0.08
13	156	52	4.8	100	0.25	10	0.08
14	70	142	5.6	100	0.25	10	0.08
15	138	17	0.6	100	0.25	10	0.08
16	24	56	6.4	100	0.25	10	0.08
17	129	160	8.6	100	0.25	10	0.08
18	112	129	8	100	0.25	10	0.08
19	22	102	1.6	100	0.25	10	0.08
20	24	38	2.4	100	0.25	10	0.08
21	88	84	8.4	100	0.25	10	0.08
22	122	73	9.2	100	0.25	10	0.08
23	115	11	6.8	100	0.25	10	0.08
24	36	140	4.6	100	0.25	10	0.08
25	104	155	7.6	100	0.25	10	0.08
26	98	107	5	100	0.25	10	0.08
27	115	73	5.4	100	0.25	10	0.08
28	71	65	5.8	100	0.25	10	0.08
29	120	154	5.2	100	0.25	10	0.08
30	48	73	10	100	0.25	10	0.08
31	48	36	2	100	0.25	10	0.08
32	113	126	6.8	100	0.25	10	0.08
33	140	76	9.2	100	0.25	10	0.08
34	79	88	4.2	100	0.25	10	0.08
35	66	149	6	100	0.25	10	0.08
36	79	94	7.8	100	0.25	10	0.08
37	105	95	10	100	0.25	10	0.08
38	108	149	2.4	100	0.25	10	0.08
39	110	74	6	100	0.25	10	0.08
40	134	65	2.2	100	0.25	10	0.08
41	77	153	10	100	0.25	10	0.08
42	156	118	3.2	100	0.25	10	0.08
43	85	74	1	100	0.25	10	0.08
44	74	96	4	100	0.25	10	0.08
45	107	62	4.6	100	0.25	10	0.08
46	53	90	1.4	100	0.25	10	0.08
47	45	155	1.4	100	0.25	10	0.08
48	101	76	2.6	100	0.25	10	0.08
49	109	87	6.2	100	0.25	10	0.08
50	168	74	0.4	100	0.25	10	0.08
51	101	91	8.4	100	0.25	10	0.08
52	111	147	10	100	0.25	10	0.08
53	39	135	2.6	100	0.25	10	0.08
54	55	94	8.4	100	0.25	10	0.08
55	82	79	4.2	100	0.25	10	0.08
56	120	92	0.6	100	0.25	10	0.08
57	123	76	0.2	100	0.25	10	0.08
58	153	51	7	100	0.25	10	0.08
59	103	106	5.8	100	0.25	10	0.08
60	95	8	4.2	100	0.25	10	0.08
61	15	125	2.2	100	0.25	10	0.08
62	79	25	4.2	100	0.25	10	0.08
63	128	133	3.4	100	0.25	10	0.08
64	110	80	1	100	0.25	10	0.08
65	90	107	8.2	100	0.25	10	0.08
66	9	97	7	100	0.25	10	0.08
67	89	85	4.2	100	0.25	10	0.08
68	36	140	5	100	0.25	10	0.08
69	70	107	0.4	100	0.25	10	0.08
70	159	127	3.2	100	0.25	10	0.08
71	130	71	1.8	100	0.25	10	0.08
72	112	155	2.2	100	0.25	10	0.08
73	49	128	2.4	100	0.25	10	0.08
74	75	81	8	100	0.25	10	0.08
75	77	130	3.6	100	0.25	10	0.08
76	97	40	7.2	100	0.25	10	0.08
77	68	87	1.4	100	0.25	10	0.08
78	90	89	2.8	100	0.25	10	0.08
79	135	119	1.2	100	0.25	10	0.08
80	48	137	9.2	100	0.25	10	0.08
81	70	50	7.8	100	0.25	10	0.08
82	43	78	4	100	0.25	10	0.08
83	89	74	7.8	100	0.25	10	0.08
84	68	93	9.2	100	0.25	10	0.08
85	98	96	4.6	100	0.25	10	0.08
86	108	88	3.2	100	0.25	10	0.08
87	37	80	6.8	100	0.25	10	0.08
88	101	107	2.6	100	0.25	10	0.08
89	86	143	9.8	100	0.25	10	0.08
90	79	55	1.8	100	0.25	10	0.08
91	36	120	7.4	100	0.25	10	0.08
92	134	136	8.8	100	0.25	10	0.08
93	94	53	7.6	100	0.25	10	0.08
94	85	82	8	100	0.25	10	0.08
95	92	107	7	100	0.25	10	0.08
96	76	22	0.8	100	0.25	10	0.08
97	57	130	3.2	100	0.25	10	0.08
98	163	71	8.4	100	0.25	10	0.08
99	42	84	4.8	100	0.25	10	0.08
100	111	89	6	100	0.25	10	0.08
101	95	31	3.4	100	0.25	10	0.08
102	56	128	7.4	100	0.25	10	0.08
103	118	103	9.8	100	0.25	10	0.08
104	147	83	0.8	100	0.25	10	0.08
105	80	165	6.2	100	0.25	10	0.08
106	46	40	6.6	100	0.25	10	0.08
107	49	122	3.6	100	0.25	10	0.08
108	120	40	5.8	100	0.25	10	0.08
109	116	115	1.2	100	0.25	10	0.08
110	142	119	1	100	0.25	10	0.08
-1
