Fixed cost (€/day)	Driver wage (€/h)	Max speed (km/h)	Weight (kg/unit)
400	18	80	200

a1(€/h)	b1(€/km)	c1(€ h^2/km^3)	d1(€/kg/km)	a2(€/h)	b2(€/km)	c2(€ h^2/km^3)	d2(€/kg/km)	s2(€/kg/day)
7.33	0.0945	0.0000382	0.0000149	2.42	0.0312	0.0000126	0.00000493	0.000136

Name	X(km)	Y(km)	demRate (units/day)	cap (units)	delTime (h)	delCost (€)	holdCost (€/unit/day)
DC	166	166	0	100	0.5	20	0
1	151	231	0.6	100	0.25	10	0.8
2	34	145	8	100	0.25	10	0.8
3	110	286	8.6	100	0.25	10	0.8
4	183	330	2.6	100	0.25	10	0.8
5	172	171	9.2	100	0.25	10	0.8
6	204	42	3.4	100	0.25	10	0.8
7	295	208	8.4	100	0.25	10	0.8
8	124	83	6.8	100	0.25	10	0.8
9	218	171	8.4	100	0.25	10	0.8
10	196	147	1	100	0.25	10	0.8
11	259	52	3.8	100	0.25	10	0.8
12	241	302	2.2	100	0.25	10	0.8
13	67	132	3.8	100	0.25	10	0.8
14	32	82	1.4	100	0.25	10	0.8
15	206	150	7.8	100	0.25	10	0.8
16	103	158	5.8	100	0.25	10	0.8
17	230	108	5.4	100	0.25	10	0.8
18	178	198	1.4	100	0.25	10	0.8
19	231	221	1.2	100	0.25	10	0.8
20	247	296	5.6	100	0.25	10	0.8
21	303	164	5.6	100	0.25	10	0.8
22	240	193	0.6	100	0.25	10	0.8
23	238	64	9.4	100	0.25	10	0.8
24	178	152	8.8	100	0.25	10	0.8
25	208	227	3.2	100	0.25	10	0.8
26	120	309	1.8	100	0.25	10	0.8
27	253	134	1	100	0.25	10	0.8
28	71	243	9.2	100	0.25	10	0.8
29	91	35	7.8	100	0.25	10	0.8
30	180	104	3	100	0.25	10	0.8
31	109	307	4.6	100	0.25	10	0.8
32	97	218	1.6	100	0.25	10	0.8
33	239	186	0.2	100	0.25	10	0.8
34	311	184	0.6	100	0.25	10	0.8
35	174	139	3.2	100	0.25	10	0.8
36	266	103	2.4	100	0.25	10	0.8
37	45	147	0.4	100	0.25	10	0.8
38	167	227	3.6	100	0.25	10	0.8
39	158	161	8.2	100	0.25	10	0.8
40	198	166	3.8	100	0.25	10	0.8
41	301	187	8	100	0.25	10	0.8
42	159	252	2.4	100	0.25	10	0.8
43	28	159	7.4	100	0.25	10	0.8
44	206	201	7.6	100	0.25	10	0.8
45	109	258	0.4	100	0.25	10	0.8
46	86	143	7.6	100	0.25	10	0.8
