Fixed cost (€/day)	Driver wage (€/h)	Max speed (km/h)	Weight (kg/unit)
400	18	80	200

a1(€/h)	b1(€/km)	c1(€ h^2/km^3)	d1(€/kg/km)	a2(€/h)	b2(€/km)	c2(€ h^2/km^3)	d2(€/kg/km)	s2(€/kg/day)
7.33	0.0945	0.0000382	0.0000149	2.42	0.0312	0.0000126	0.00000493	0.000136

Name	X(km)	Y(km)	demRate (units/day)	cap (units)	delTime (h)	delCost (€)	holdCost (€/unit/day)
DC	160	160	0	100	0.5	20	0
1	45	187	8.8	100	0.25	10	0.08
2	156	153	7	100	0.25	10	0.08
3	130	162	7.6	100	0.25	10	0.08
4	88	24	5.6	100	0.25	10	0.08
5	125	121	0.2	100	0.25	10	0.08
6	158	248	4.6	100	0.25	10	0.08
7	175	166	3.6	100	0.25	10	0.08
8	80	102	8.8	100	0.25	10	0.08
9	299	148	2.6	100	0.25	10	0.08
10	74	195	6.6	100	0.25	10	0.08
11	184	178	1.6	100	0.25	10	0.08
12	160	134	1.2	100	0.25	10	0.08
13	130	195	5.2	100	0.25	10	0.08
14	177	282	3	100	0.25	10	0.08
15	170	148	7	100	0.25	10	0.08
16	142	166	4.2	100	0.25	10	0.08
17	182	133	5.8	100	0.25	10	0.08
18	65	131	4	100	0.25	10	0.08
19	288	194	6.8	100	0.25	10	0.08
20	151	154	2.4	100	0.25	10	0.08
21	220	165	5.4	100	0.25	10	0.08
22	194	142	8.8	100	0.25	10	0.08
23	138	93	9.2	100	0.25	10	0.08
24	71	64	4.8	100	0.25	10	0.08
25	203	100	4.6	100	0.25	10	0.08
26	185	153	4.6	100	0.25	10	0.08
27	209	50	7.8	100	0.25	10	0.08
28	1	174	2.8	100	0.25	10	0.08
29	258	153	5	100	0.25	10	0.08
30	32	128	9.6	100	0.25	10	0.08
31	211	200	7.2	100	0.25	10	0.08
32	12	144	6.8	100	0.25	10	0.08
33	170	226	10	100	0.25	10	0.08
34	82	52	1.8	100	0.25	10	0.08
35	250	247	2.8	100	0.25	10	0.08
36	213	252	5	100	0.25	10	0.08
37	241	77	2.2	100	0.25	10	0.08
38	126	188	1.8	100	0.25	10	0.08
39	197	221	5.8	100	0.25	10	0.08
40	95	249	5.2	100	0.25	10	0.08
41	185	138	8	100	0.25	10	0.08
42	204	260	4.2	100	0.25	10	0.08
43	163	161	3.4	100	0.25	10	0.08
44	160	39	2.2	100	0.25	10	0.08
45	146	137	7.2	100	0.25	10	0.08
46	222	177	2	100	0.25	10	0.08
47	202	159	0.4	100	0.25	10	0.08
48	208	188	5.8	100	0.25	10	0.08
49	179	150	2.4	100	0.25	10	0.08
50	110	62	1.4	100	0.25	10	0.08
51	201	138	9.6	100	0.25	10	0.08
52	159	157	7	100	0.25	10	0.08
53	143	156	7.8	100	0.25	10	0.08
54	111	111	10	100	0.25	10	0.08
55	58	86	9.2	100	0.25	10	0.08
56	147	155	3.2	100	0.25	10	0.08
57	127	133	9	100	0.25	10	0.08
58	148	223	1.2	100	0.25	10	0.08
59	181	152	6.8	100	0.25	10	0.08
60	228	73	2.2	100	0.25	10	0.08
61	212	93	3.8	100	0.25	10	0.08
62	191	177	2	100	0.25	10	0.08
63	226	251	0.8	100	0.25	10	0.08
64	222	88	3	100	0.25	10	0.08
65	193	216	4	100	0.25	10	0.08
66	114	165	6.4	100	0.25	10	0.08
67	220	166	4.6	100	0.25	10	0.08
68	88	280	2.4	100	0.25	10	0.08
69	165	170	9.2	100	0.25	10	0.08
70	213	124	3.8	100	0.25	10	0.08
71	19	119	3	100	0.25	10	0.08
72	155	152	5.4	100	0.25	10	0.08
73	127	74	10	100	0.25	10	0.08
74	296	182	4.8	100	0.25	10	0.08
75	160	156	4	100	0.25	10	0.08
76	221	275	1	100	0.25	10	0.08
77	184	257	6.6	100	0.25	10	0.08
78	58	231	5	100	0.25	10	0.08
79	163	147	0.4	100	0.25	10	0.08
80	178	156	5.6	100	0.25	10	0.08
81	175	68	2.8	100	0.25	10	0.08
82	168	67	5.2	100	0.25	10	0.08
83	121	203	1.6	100	0.25	10	0.08
84	251	155	8.6	100	0.25	10	0.08
85	256	243	9.6	100	0.25	10	0.08
86	121	95	3.2	100	0.25	10	0.08
87	172	154	7	100	0.25	10	0.08
88	14	183	3.8	100	0.25	10	0.08
89	128	115	3.8	100	0.25	10	0.08
90	185	101	1	100	0.25	10	0.08
91	268	236	4.4	100	0.25	10	0.08
92	106	174	1	100	0.25	10	0.08
93	160	161	1	100	0.25	10	0.08
94	248	251	1.8	100	0.25	10	0.08
95	127	237	0.2	100	0.25	10	0.08
96	150	177	2	100	0.25	10	0.08
97	158	135	9.2	100	0.25	10	0.08
98	72	83	8	100	0.25	10	0.08
99	147	189	1.4	100	0.25	10	0.08
100	44	118	5.8	100	0.25	10	0.08
101	30	139	9.8	100	0.25	10	0.08
102	133	34	1.6	100	0.25	10	0.08
103	275	193	7.2	100	0.25	10	0.08
104	61	237	2.4	100	0.25	10	0.08
105	238	295	10	100	0.25	10	0.08
106	110	91	5.8	100	0.25	10	0.08
107	227	183	6.4	100	0.25	10	0.08
108	212	191	8	100	0.25	10	0.08
109	161	175	8.6	100	0.25	10	0.08
110	196	160	1.6	100	0.25	10	0.08
111	186	205	5.6	100	0.25	10	0.08
112	95	104	3.2	100	0.25	10	0.08
113	93	200	8.6	100	0.25	10	0.08
114	55	158	9.4	100	0.25	10	0.08
115	150	198	8	100	0.25	10	0.08
116	190	125	7.6	100	0.25	10	0.08
-1
