Fixed cost (€/day)	Driver wage (€/h)	Max speed (km/h)	Weight (kg/unit)
400	18	80	200

a1(€/h)	b1(€/km)	c1(€ h^2/km^3)	d1(€/kg/km)	a2(€/h)	b2(€/km)	c2(€ h^2/km^3)	d2(€/kg/km)	s2(€/kg/day)
7.33	0.0945	0.0000382	0.0000149	2.42	0.0312	0.0000126	0.00000493	0.000136

Name	X(km)	Y(km)	demRate (units/day)	cap (units)	delTime (h)	delCost (€)	holdCost (€/unit/day)
DC	155	155	0	100	0.5	20	0
1	151	204	2	100	0.25	10	0.08
2	149	278	9.4	100	0.25	10	0.08
3	134	142	0.6	100	0.25	10	0.08
4	202	183	4.6	100	0.25	10	0.08
5	136	147	3.6	100	0.25	10	0.08
6	140	205	8	100	0.25	10	0.08
7	203	198	3.6	100	0.25	10	0.08
8	265	186	3.2	100	0.25	10	0.08
9	274	105	6.2	100	0.25	10	0.08
10	295	167	0.8	100	0.25	10	0.08
11	285	110	3.6	100	0.25	10	0.08
12	139	80	10	100	0.25	10	0.08
13	165	240	5.2	100	0.25	10	0.08
14	61	119	0.6	100	0.25	10	0.08
15	148	14	1.2	100	0.25	10	0.08
16	76	99	6.8	100	0.25	10	0.08
17	204	71	8.8	100	0.25	10	0.08
18	102	171	3.2	100	0.25	10	0.08
19	186	288	7.4	100	0.25	10	0.08
20	94	216	9.4	100	0.25	10	0.08
21	188	173	7.4	100	0.25	10	0.08
22	109	268	1.2	100	0.25	10	0.08
23	185	114	3.6	100	0.25	10	0.08
24	168	144	1.2	100	0.25	10	0.08
25	194	153	5	100	0.25	10	0.08
26	248	239	7.8	100	0.25	10	0.08
27	110	215	7.2	100	0.25	10	0.08
28	141	163	2.8	100	0.25	10	0.08
29	284	160	3.8	100	0.25	10	0.08
30	200	265	4.4	100	0.25	10	0.08
31	165	153	2.4	100	0.25	10	0.08
32	160	103	5	100	0.25	10	0.08
33	111	163	0.8	100	0.25	10	0.08
34	23	150	6.4	100	0.25	10	0.08
35	200	301	9	100	0.25	10	0.08
36	58	58	2.2	100	0.25	10	0.08
37	290	157	6	100	0.25	10	0.08
38	112	22	4	100	0.25	10	0.08
39	191	206	6.4	100	0.25	10	0.08
40	81	171	7.4	100	0.25	10	0.08
41	197	200	0.6	100	0.25	10	0.08
42	158	125	9.8	100	0.25	10	0.08
43	240	53	5.4	100	0.25	10	0.08
44	249	170	7.8	100	0.25	10	0.08
45	153	158	1.6	100	0.25	10	0.08
46	109	190	0.6	100	0.25	10	0.08
47	109	274	9	100	0.25	10	0.08
48	279	129	9.2	100	0.25	10	0.08
49	178	194	3.4	100	0.25	10	0.08
50	181	260	3.6	100	0.25	10	0.08
51	171	248	4.8	100	0.25	10	0.08
52	156	159	4.8	100	0.25	10	0.08
53	163	137	4.8	100	0.25	10	0.08
54	124	86	4	100	0.25	10	0.08
55	249	61	6	100	0.25	10	0.08
56	239	228	2.4	100	0.25	10	0.08
57	188	52	3.2	100	0.25	10	0.08
58	138	176	4	100	0.25	10	0.08
59	153	48	5.4	100	0.25	10	0.08
60	161	147	2.6	100	0.25	10	0.08
61	248	40	2.2	100	0.25	10	0.08
62	72	218	5.2	100	0.25	10	0.08
63	156	156	7	100	0.25	10	0.08
64	74	169	4.4	100	0.25	10	0.08
65	223	181	1.8	100	0.25	10	0.08
66	110	88	10	100	0.25	10	0.08
67	161	269	2.6	100	0.25	10	0.08
68	73	217	8.8	100	0.25	10	0.08
69	120	114	7.6	100	0.25	10	0.08
70	195	178	3	100	0.25	10	0.08
71	154	155	7	100	0.25	10	0.08
72	153	266	0.4	100	0.25	10	0.08
73	128	237	6.4	100	0.25	10	0.08
74	267	147	7.4	100	0.25	10	0.08
75	168	224	7	100	0.25	10	0.08
76	54	112	3	100	0.25	10	0.08
77	178	187	8	100	0.25	10	0.08
78	284	103	1.2	100	0.25	10	0.08
79	180	229	5.2	100	0.25	10	0.08
80	222	262	3.2	100	0.25	10	0.08
81	267	82	5.2	100	0.25	10	0.08
82	234	67	1.2	100	0.25	10	0.08
83	90	97	0.8	100	0.25	10	0.08
84	164	205	9.2	100	0.25	10	0.08
85	250	122	9.8	100	0.25	10	0.08
86	165	146	4.8	100	0.25	10	0.08
87	194	178	3	100	0.25	10	0.08
88	206	156	8.2	100	0.25	10	0.08
89	197	95	4.4	100	0.25	10	0.08
90	273	207	7	100	0.25	10	0.08
91	98	271	0.6	100	0.25	10	0.08
92	249	128	9	100	0.25	10	0.08
93	207	80	5.4	100	0.25	10	0.08
94	131	88	0.8	100	0.25	10	0.08
-1
