Fixed cost (€/day)	Driver wage (€/h)	Max speed (km/h)	Weight (kg/unit)
400	18	80	200

a1(€/h)	b1(€/km)	c1(€ h^2/km^3)	d1(€/kg/km)	a2(€/h)	b2(€/km)	c2(€ h^2/km^3)	d2(€/kg/km)	s2(€/kg/day)
7.33	0.0945	0.0000382	0.0000149	2.42	0.0312	0.0000126	0.00000493	0.000136

Name	X(km)	Y(km)	demRate (units/day)	cap (units)	delTime (h)	delCost (€)	holdCost (€/unit/day)
DC	83	83	0	100	0.5	20	0
1	15	35	7.6	15.2	0.25	10	0.08
2	132	70	8	64	0.25	10	0.08
3	45	69	4.8	33.6	0.25	10	0.08
4	79	89	8.6	86	0.25	10	0.08
5	126	138	8.6	68.8	0.25	10	0.08
6	47	61	0.8	4.8	0.25	10	0.08
7	82	73	7.2	72	0.25	10	0.08
8	122	65	6.2	37.2	0.25	10	0.08
9	87	66	6.6	46.2	0.25	10	0.08
10	110	86	6.8	54.4	0.25	10	0.08
11	116	154	9.6	57.6	0.25	10	0.08
12	74	53	9.6	38.4	0.25	10	0.08
13	56	10	7.4	37	0.25	10	0.08
14	79	54	4	24	0.25	10	0.08
15	126	122	7	35	0.25	10	0.08
16	147	75	3.4	23.8	0.25	10	0.08
17	139	72	4	40	0.25	10	0.08
18	86	56	10	100	0.25	10	0.08
19	82	80	6.2	43.4	0.25	10	0.08
20	84	80	2	4	0.25	10	0.08
21	79	79	10	90	0.25	10	0.08
22	73	81	8.2	32.8	0.25	10	0.08
23	120	77	2.4	7.2	0.25	10	0.08
24	31	63	2	8	0.25	10	0.08
25	85	63	4	12	0.25	10	0.08
26	45	141	0.8	4.8	0.25	10	0.08
27	31	59	8	16	0.25	10	0.08
28	95	95	7.6	30.4	0.25	10	0.08
29	132	121	4.2	29.4	0.25	10	0.08
30	62	111	3	15	0.25	10	0.08
31	84	82	8	72	0.25	10	0.08
32	107	150	6.6	19.8	0.25	10	0.08
33	77	69	2.2	17.6	0.25	10	0.08
34	92	91	0.6	1.2	0.25	10	0.08
35	117	106	3.2	6.4	0.25	10	0.08
36	84	77	6.4	12.8	0.25	10	0.08
37	80	101	9.8	29.4	0.25	10	0.08
38	132	46	1.2	10.8	0.25	10	0.08
39	150	34	6	24	0.25	10	0.08
40	69	138	6.4	25.6	0.25	10	0.08
41	115	141	8.4	33.6	0.25	10	0.08
42	46	149	1.6	6.4	0.25	10	0.08
43	133	50	8.6	34.4	0.25	10	0.08
44	61	68	6.6	46.2	0.25	10	0.08
45	112	65	0.8	1.6	0.25	10	0.08
46	75	86	1.6	8	0.25	10	0.08
47	51	82	3.4	27.2	0.25	10	0.08
48	81	65	1.6	11.2	0.25	10	0.08
49	46	40	8	48	0.25	10	0.08
50	82	34	8.4	25.2	0.25	10	0.08
51	101	56	5.2	10.4	0.25	10	0.08
52	67	68	0.8	3.2	0.25	10	0.08
53	83	80	3.4	6.8	0.25	10	0.08
54	120	76	0.8	6.4	0.25	10	0.08
55	163	67	9.4	18.8	0.25	10	0.08
56	97	82	3.8	26.6	0.25	10	0.08
57	115	119	0.4	0.8	0.25	10	0.08
58	88	110	9.8	68.6	0.25	10	0.08
59	87	89	8.8	35.2	0.25	10	0.08
60	64	8	7	14	0.25	10	0.08
61	119	60	7.8	31.2	0.25	10	0.08
62	73	67	9.8	88.2	0.25	10	0.08
63	126	89	6.6	59.4	0.25	10	0.08
64	129	22	0.6	4.2	0.25	10	0.08
65	64	52	4.2	12.6	0.25	10	0.08
66	130	21	9.8	98	0.25	10	0.08
67	88	69	7.2	72	0.25	10	0.08
68	93	88	4	12	0.25	10	0.08
69	74	141	2.6	18.2	0.25	10	0.08
70	117	108	2	10	0.25	10	0.08
71	107	10	3.8	26.6	0.25	10	0.08
72	112	125	2.6	26	0.25	10	0.08
73	101	97	5	50	0.25	10	0.08
74	43	156	10	40	0.25	10	0.08
75	42	22	9.4	28.2	0.25	10	0.08
76	98	106	9.2	82.8	0.25	10	0.08
77	93	53	4.6	23	0.25	10	0.08
78	103	91	4.6	9.2	0.25	10	0.08
79	98	109	3.6	36	0.25	10	0.08
80	79	83	3.6	28.8	0.25	10	0.08
81	52	122	7	56	0.25	10	0.08
82	52	32	3.6	21.6	0.25	10	0.08
83	24	86	2	4	0.25	10	0.08
84	25	74	4.6	41.4	0.25	10	0.08
85	83	83	2.6	5.2	0.25	10	0.08
86	108	5	0.2	1.6	0.25	10	0.08
87	76	89	4.4	30.8	0.25	10	0.08
88	58	120	3.8	22.8	0.25	10	0.08
89	29	104	2.6	5.2	0.25	10	0.08
90	135	141	2.4	4.8	0.25	10	0.08
91	90	72	0.8	1.6	0.25	10	0.08
92	153	83	0.4	2.8	0.25	10	0.08
93	116	130	2.6	5.2	0.25	10	0.08
94	83	83	9.4	28.2	0.25	10	0.08
95	41	117	1.6	14.4	0.25	10	0.08
96	121	72	6.6	39.6	0.25	10	0.08
97	46	73	8.8	52.8	0.25	10	0.08
98	68	105	2.6	20.8	0.25	10	0.08
-1
